PC1,PC2,future_purchase
-1.7019817967580118,-1.1279449957788072,1
-1.1501789438587626,-0.32694308070695777,0
1.3287676496721665,-0.7440128001964378,0
-2.1437016176099637,-1.8284061187968312,0
0.8852662406693415,0.546723010923995,0
-2.869837288553105,0.2739398595970825,1
-0.31425897098492783,1.2637704273991273,0
1.4291713858600215,-0.9405386874371909,0
-1.04748744825284,-0.4443470986585795,0
2.2680823293527745,-0.5544922978924962,0
0.4880217177696937,-0.723783483252474,0
-2.9977598076292784,-1.2031333288316726,1
0.11338564098709891,0.3054369338965349,0
1.4402951336485814,-0.738884416707273,0
0.9964921828321708,1.196243322783418,0
1.7432842898302456,-0.4427313345967551,0
1.5424938049473627,-0.24880156216221078,0
-1.2220328189487588,-0.8884560965047562,0
1.747774294250519,-0.7896682236972403,0
-2.8058513614763023,-0.8363788203725424,0
1.256878742691309,-0.2021648108542144,0
1.2533553269305344,-0.3515815185977209,0
2.712354606611471,-0.41228144777863024,0
-0.8708210645025636,-1.123533470423404,0
-0.039571594492987416,0.9021278748539366,0
-2.0412743830450224,-1.690376621354462,0
0.4850826780438354,-0.9238432796219183,0
1.3579538827051958,-0.782943796199746,0
-2.788266433385327,-0.40818522258858253,1
1.267039236760507,-0.27748449551344256,0
-0.29605335075586514,0.08689291551005839,0
-0.7652788552642376,-0.6859912364866819,0
-0.8341408804100711,-0.3096348191771657,0
-1.304311714862165,0.4232056044643815,1
-0.898450637054003,-0.9210214058234245,0
-0.8696256079858173,-0.8667099036057304,0
-0.7268462778478263,1.7920736295919595,1
0.7555861281493679,2.3517131322793396,0
-3.3140257028948064,0.5908551971969493,1
-0.5266018839726195,-1.2426561080709522,0
0.35854346755034283,-0.7479577913766472,0
-0.2083272302520322,0.773395698300874,0
2.5370724893061407,-0.5727754680907912,0
-1.1528477108614346,0.1033597353767318,0
2.5418795853824827,-0.0403739906877698,0
-0.23011050792325985,-0.9813363632748255,0
-0.8571918731286003,0.2884486465733966,0
1.215782396548997,-0.04651295724835883,0
-0.7690902312653969,0.1043294978977254,0
1.5128696939767041,-0.7000559560204738,0
0.5892925919270238,-0.6238300822954179,0
-3.504452459733465,1.849457542493483,1
-1.2569038545067854,0.33404251747900626,0
0.04494565507387891,0.2138883326060661,0
-2.868356957791245,-1.4558772446584607,0
0.03690397576246917,0.5569536004847038,0
1.3661566236349751,0.47748600964878873,0
-0.7824406959559956,-1.1140787680761013,0
-1.0552775560305245,-1.2211492598420002,0
1.4987443268660237,-0.8422380388130292,0
1.103856264017966,-0.5495669932407562,0
-0.8243535571579569,-0.09956588125644218,0
-1.074717719151678,-0.5783525662017648,0
2.4682750241334013,-0.7574160757077075,0
0.4901249839386502,0.037899740640792476,0
1.4550153252076252,-0.5290222537778304,0
0.4212184391354604,-0.3959681890187883,0
-1.3472049849895293,0.5420438776856848,0
-0.14862227397941852,0.013360282924567549,0
1.1975953309396599,-0.35549799489810113,0
-2.3180178907904287,-1.851219464008258,0
1.0562955109886394,-0.12990641812475837,0
1.1824356988082863,-0.17923208800366133,0
-3.1776462448568075,-1.3045259216868321,1
1.1052777979114208,1.4931630239779012,0
-0.46398458376763346,0.8141624254165042,0
1.3671648617543724,-0.5734089277585684,0
0.5116519873003014,-0.8211028227722035,0
1.0725192022261487,-0.7533929986092113,0
2.561670821031804,-0.07528612457445374,0
1.2682450852054648,-0.8402691471643938,0
-0.8112905658054562,-1.1681711459630142,0
-0.7604399911241011,0.5247840273134087,0
-0.29591178618229974,-0.03030740427584873,0
2.762558568025494,0.6823113332035612,0
0.7830255576260234,0.08733285795549177,0
1.4371518419501688,-0.5894528646221303,0
-1.001458249112692,-0.8675800564973901,0
-1.1362074137820224,-0.411233248090128,0
1.72017191435963,-0.5069603072601707,0
0.3685261268088247,0.03975869163785081,1
-1.1166392825371687,-0.5798484794193126,0
0.1355993287249705,0.34252077661986424,0
-0.0481618576101226,0.22890151306745687,0
-0.7394103634468265,-1.2420250349771027,0
-0.9757733522907402,-0.4923892972728179,0
-0.8473610890295123,-0.6045991474877946,0
1.5344921067980202,-0.42365897383805606,0
-0.8891971874202295,-1.280549487529506,0
-1.0079722873875836,0.47098162193879756,0
-1.0301539891993141,-0.7651851317501481,0
-2.5485997413809502,-0.9643467298414286,1
-0.5815599195643284,-1.309247397757609,0
2.600341277864922,-0.2958811484142797,0
2.7163020308015464,-0.6125743223696533,0
-0.47243413632720155,1.507278115348761,0
-0.963792769948945,0.2631203198323789,1
0.5699748866431174,-0.12707624760505398,0
-3.662459392094307,1.9911619678664272,1
-0.8183138227300408,-0.8883506587290422,0
1.0080166786868239,0.13332095114132575,0
1.4743385496509527,-0.6635768214028709,0
-0.8139958077077146,-0.4187026170719377,0
-1.4346772353089365,-0.4529081484697668,0
-1.5880817235926068,2.236183954385831,0
